HocoNum,TechType,HighSpeed,population,HoldingCompanyName
130929,FTTH,1,31075,"North Central Telephone Cooperative, Inc."
130930,DSL,0,1623,North English Cooperative Telephone Company
130930,FTTH,0,4,North English Cooperative Telephone Company
130937,DSL,0,56541,"Northeast Communications of Wisconsin, Inc."
130937,FTTH,0,9469,"Northeast Communications of Wisconsin, Inc."
130937,Other,0,1796063,"Northeast Communications of Wisconsin, Inc."
130938,DSL,0,9157,Northeast Iowa Telephone Company
130938,FTTH,0,9157,Northeast Iowa Telephone Company
130938,Other,0,16405,Northeast Iowa Telephone Company
130939,FTTH,0,2608,"Northeast Louisiana Telephone Co., Inc."
130940,DSL,0,8035,Northeast Missouri Rural Telephone Company
130940,FTTH,0,7162,Northeast Missouri Rural Telephone Company
130940,Other,0,3267,Northeast Missouri Rural Telephone Company
130941,DSL,0,1201,Northeast Nebraska Telephone Company
130941,FTTH,0,15947,Northeast Nebraska Telephone Company
130943,Other,0,5066,Northern Telephone and Data Corp.
130944,DSL,0,77,Northern Telephone Company/Wilderness Valley Telephone Company
130945,DSL,0,2668,"Northern Telephone Cooperative, Inc."
130945,FTTH,0,1802,"Northern Telephone Cooperative, Inc."
130949,DSL,0,222397,North-State Telephone Co. (NC)
130949,FTTH,1,145480,North-State Telephone Co. (NC)
130950,DSL,0,5644,Northwest Communications Cooperative
130950,FTTH,0,2314,Northwest Communications Cooperative
130950,Other,0,3667,Northwest Communications Cooperative
130953,DSL,0,2540,Northwest Telephone Cooperative
130953,Other,0,20977,Northwest Telephone Cooperative
130955,DOCSIS,0,2928,"Nova Cablevision, Inc."
130956,DSL,0,4576,Dunnell Telephone Company
130962,DSL,0,2271,Nucla-Naturita Telephone Company
130963,DSL,0,50,Nunn Telephone Company
130963,FTTH,0,93,Nunn Telephone Company
130964,DOCSIS,0,2034,"Nushagak Electric & Telephone Cooperative, Inc."
130964,DSL,0,2381,"Nushagak Electric & Telephone Cooperative, Inc."
130967,Other,0,361891,OACYS Technology
130968,FTTH,0,204722,Odessa Office Equipment
130968,Other,0,204722,Odessa Office Equipment
130969,DSL,0,3611,Ogden Telephone Company
130969,FTTH,0,3611,Ogden Telephone Company
130973,DSL,0,8207,Oklahoma Western Telephone Company
130974,DSL,0,2202,"Olin Telephone Company, Inc."
130974,FTTH,0,1881,"Olin Telephone Company, Inc."
130974,Other,0,1881,"Olin Telephone Company, Inc."
130976,DSL,0,8542,Oneida County Rural Telephone
130976,FTTH,0,160,Oneida County Rural Telephone
130977,DSL,0,485,"Oneida Telephone Exchange, Inc."
130977,FTTH,0,1107,"Oneida Telephone Exchange, Inc."
130979,DSL,0,458,Onslow Cooperative Telephone Association
130983,FTTH,0,1479,Oran Mutual Telephone Company
130986,DOCSIS,0,118628,"May, Bott et al."
130986,DSL,0,156137,"May, Bott et al."
130986,FTTH,0,152264,"May, Bott et al."
130986,Other,0,5754,"May, Bott et al."
130988,DOCSIS,0,51017,"Orlando Telephone Company, Inc."
130988,DSL,1,29090,"Orlando Telephone Company, Inc."
130988,FTTH,1,31168,"Orlando Telephone Company, Inc."
130989,DOCSIS,1,4019,Osage Municipal Utilities
130993,DSL,0,57503,Oxford Telephone and Telegraph
130993,FTTH,0,125831,Oxford Telephone and Telegraph
131003,DSL,0,2662,Palmer Mutual Telephone Company
131005,DSL,0,25890,"Palmetto Rural Telephone Cooperative, Inc."
131005,FTTH,0,8389,"Palmetto Rural Telephone Cooperative, Inc."
131006,FTTH,0,1139,Palo Cooperative Telephone Association
131007,DOCSIS,0,5287,"Panhandle Telephone Cooperative, Inc."
131007,DSL,0,25177,"Panhandle Telephone Cooperative, Inc."
131007,FTTH,0,2267,"Panhandle Telephone Cooperative, Inc."
131007,Other,0,67726,"Panhandle Telephone Cooperative, Inc."
131008,DOCSIS,0,409,Panora Communications Cooperative
131008,DSL,0,3143,Panora Communications Cooperative
131008,FTTH,1,6064,Panora Communications Cooperative
131008,Other,0,4015,Panora Communications Cooperative
131009,DSL,0,27795,Park Region Mutual Telephone Company
131009,FTTH,0,2266,Park Region Mutual Telephone Company
131009,Other,0,3715,Park Region Mutual Telephone Company
131010,DOCSIS,0,3438,Partner Communications Cooperative
131010,DSL,0,5244,Partner Communications Cooperative
131010,FTTH,0,3294,Partner Communications Cooperative
131011,DSL,0,10479,"PATHWAYZ Communications, Inc."
131011,Other,0,1570,"PATHWAYZ Communications, Inc."
131013,DSL,0,3523,Pattersonville Telephone Company (NY)
131014,DSL,0,25590,Paul Bunyan Rural Telephone Cooperative
131014,FTTH,0,56131,Paul Bunyan Rural Telephone Cooperative
131014,Other,0,2230,Paul Bunyan Rural Telephone Cooperative
131016,Other,0,3526400,"PCC Holdings, Inc."
131017,FTTH,0,3624,"PCI Systems, Inc."
131017,Other,0,308576,"PCI Systems, Inc."
131019,DSL,0,1675,Peace Valley Telephone Company
131021,Other,0,843,The Peetz Cooperative Telephone Company
131023,FTTH,0,10523,"Pembroke Telephone Company, Inc."
131024,DSL,0,5598,Pembroke Telephone Cooperative
131025,DOCSIS,0,17815,"Penasco Valley Telephone Cooperative, Inc."
131025,DSL,0,6112,"Penasco Valley Telephone Cooperative, Inc."
131025,FTTH,0,8458,"Penasco Valley Telephone Cooperative, Inc."
131025,Other,0,662149,"Penasco Valley Telephone Cooperative, Inc."
131026,DOCSIS,0,1818381,"Pencor Services, Inc."
131026,DSL,0,27625,"Pencor Services, Inc."
131026,FTTH,1,1818381,"Pencor Services, Inc."
131027,DSL,0,130,Pennsylvania Telephone Company
131029,DSL,0,6108,"Peoples Rural Telephone Cooperative Corporation, Inc."
131029,FTTH,1,19880,"Peoples Rural Telephone Cooperative Corporation, Inc."
131030,DSL,0,163,"Peoples Telecommunications, LLC"
131030,FTTH,0,3380,"Peoples Telecommunications, LLC"
131031,DSL,0,54452,"Peoples Telephone Cooperative, Inc./Peoples FiberCom"
131031,Other,0,96636,"Peoples Telephone Cooperative, Inc./Peoples FiberCom"
131032,DSL,0,16125,"Perry-Spencer Rural Telephone Cooperative, Inc."
131032,FTTH,0,18771,"Perry-Spencer Rural Telephone Cooperative, Inc."
131032,Other,0,31960,"Perry-Spencer Rural Telephone Cooperative, Inc."
131034,DOCSIS,0,2480,Phillips County Telephone Co.
131034,DSL,0,1100,Phillips County Telephone Co.
131034,FTTH,0,2515,Phillips County Telephone Co.
131034,Other,0,1434,Phillips County Telephone Co.
131035,DOCSIS,0,895,"Pickwick Cablevision, Inc."
131036,DSL,0,25866,"Piedmont Rural Telephone Cooperative, Inc."
131037,DSL,0,4555,"Pierce Telecommunications, Inc."
131038,DOCSIS,0,5590,Pine Belt Communications Co. Inc.
131038,DSL,0,6429,Pine Belt Communications Co. Inc.
131038,FTTH,0,613,Pine Belt Communications Co. Inc.
131038,Other,0,137,Pine Belt Communications Co. Inc.
131039,DSL,0,13635,Pine Telephone Company
131039,FTTH,0,4945,Pine Telephone Company
131039,Other,0,13635,Pine Telephone Company
131041,DSL,0,11087,"Pineland Telephone Cooperative, Inc."
131041,FTTH,0,36068,"Pineland Telephone Cooperative, Inc."
131042,DSL,0,5452,Town of Pineville
131042,FTTH,0,127,Town of Pineville
131043,DOCSIS,0,514,"Pinpoint Holdings, Inc."
131043,DSL,0,8399,"Pinpoint Holdings, Inc."
131043,FTTH,1,2458,"Pinpoint Holdings, Inc."
131043,Other,0,84992,"Pinpoint Holdings, Inc."
131044,DOCSIS,0,19437,"Pioneer Telephone Association, Inc."
131044,DSL,0,20812,"Pioneer Telephone Association, Inc."
131044,FTTH,0,5315,"Pioneer Telephone Association, Inc."
131045,DSL,0,117906,Pioneer Telephone Cooperative (OK)
131045,FTTH,0,18247,Pioneer Telephone Cooperative (OK)
131045,Other,0,108691,Pioneer Telephone Cooperative (OK)
131046,DSL,0,20907,Pioneer Telephone Cooperative (OR)
131047,DSL,0,523,Pioneer Telephone Holding Company
131048,Other,0,3327534,Pixius Communications LLC
131049,FTTH,0,2552,"Plains Cooperative Telephone Association, Inc."
131050,FTTH,0,2102,Plainview Telephone Co. Inc.
131050,Other,0,203,Plainview Telephone Co. Inc.
131051,DOCSIS,0,24071,Plant Telephone Company
131051,DSL,0,16687,Plant Telephone Company
131052,DSL,0,14325,"Planters Rural Telephone Cooperative, Inc."
131052,FTTH,0,28193,"Planters Rural Telephone Cooperative, Inc."
131055,DSL,0,3924,"Poka Lambro Telephone Cooperative, Inc."
131055,FTTH,0,2834,"Poka Lambro Telephone Cooperative, Inc."
131056,DSL,0,5180,Polar Communication Mutual Aid Corporation
131056,FTTH,1,13193,Polar Communication Mutual Aid Corporation
131056,Other,0,23179,Polar Communication Mutual Aid Corporation
131057,DSL,0,25204,"Ponderosa Communications, Inc."
131057,FTTH,0,2682,"Ponderosa Communications, Inc."
131057,Other,0,588,"Ponderosa Communications, Inc."
131060,DSL,0,10078,"Postco, Inc."
131060,FTTH,1,7981,"Postco, Inc."
131066,DSL,0,1126,"Prairieburg Telephone Company, Inc."
131066,Other,0,1160,"Prairieburg Telephone Company, Inc."
131071,DSL,0,2867,Preston Telephone Company
131072,DSL,0,9275,Price County Telephone Company
131073,DSL,0,16055,"Progressive Rural Telephone Co-Op., Inc."
131074,DSL,0,2625,"Progressive Voice & Data, Inc."
131074,FTTH,0,1792,"Progressive Voice & Data, Inc."
131075,DSL,0,26715,"Project Mutual Telephone Cooperative Association, Inc."
131075,FTTH,0,708,"Project Mutual Telephone Cooperative Association, Inc."
131075,Other,0,28492,"Project Mutual Telephone Cooperative Association, Inc."
131076,DOCSIS,0,20942,"Public Service Communications, Inc."
131076,DSL,0,18249,"Public Service Communications, Inc."
131076,Other,0,11006,"Public Service Communications, Inc."
131078,DSL,0,34041,"Pulaski White Rural Telephone Coop., Inc."
131078,FTTH,0,34041,"Pulaski White Rural Telephone Coop., Inc."
131078,Other,0,34041,"Pulaski White Rural Telephone Coop., Inc."
131081,FTTH,1,169376,Metronet Holdings LLC
131081,Other,0,216900,Metronet Holdings LLC
131085,FTTH,0,2496,Radcliffe Telephone Company
131086,DSL,0,3216,"Ragland Telephone Company, Inc."
131086,FTTH,0,2150,"Ragland Telephone Company, Inc."
131087,FTTH,0,4126,"Rainbow Telecommunications Association, Inc."
131089,DSL,0,4209,Randolph Telephone Membership Corporation
131089,FTTH,0,37558,Randolph Telephone Membership Corporation
131090,DSL,0,52930,"Range Telephone Cooperative, Inc."
131090,FTTH,0,28957,"Range Telephone Cooperative, Inc."
131090,Other,0,12454,"Range Telephone Cooperative, Inc."
131096,DSL,0,3272,Readlyn Telephone Company
131096,FTTH,0,3272,Readlyn Telephone Company
131096,Other,0,3272,Readlyn Telephone Company
131097,DSL,0,3190,Red River Rural Telephone Association
131097,FTTH,0,7608,Red River Rural Telephone Association
131097,Other,0,20860,Red River Rural Telephone Association
131100,FTTH,0,11070,Reedsburg Utility Commission
131102,DSL,0,10717,Reservation Telephone Cooperative
131102,FTTH,1,13067,Reservation Telephone Cooperative
131103,DOCSIS,0,53713,"Reserve Holdings, Inc."
131104,DSL,0,3747,"Respond Communications, Inc."
131104,Other,0,2865,"Respond Communications, Inc."
131105,Other,0,97032,"Rev.Net Technologies, Inc."
131106,DSL,0,728,Reynolds Telephone Company
131106,FTTH,0,698,Reynolds Telephone Company
131106,Other,0,2236,Reynolds Telephone Company
131108,DSL,0,34659,"Smithville Holding Company, Inc."
131108,FTTH,1,43263,"Smithville Holding Company, Inc."
131109,DSL,0,6384,"Richland-Grant Telephone Cooperative, Inc."
131109,FTTH,1,3499,"Richland-Grant Telephone Cooperative, Inc."
131111,DSL,0,281,Rico Telephone Company
131113,DSL,0,2249,Ringgold Telephone Company
131113,FTTH,0,35223,Ringgold Telephone Company
131114,DSL,0,2123,Ringsted Telephone Company
131114,Other,0,2123,Ringsted Telephone Company
131116,DSL,0,10225,River Valley Telephone Coop.
131116,Other,0,18754,River Valley Telephone Coop.
131117,DSL,0,2433,"Riviera Telephone Company, Inc."
131117,Other,0,5359,"Riviera Telephone Company, Inc."
131118,DOCSIS,0,18057,RJB Telecommunications Corp.
131118,DSL,0,1361,RJB Telecommunications Corp.
131118,FTTH,0,4667,RJB Telecommunications Corp.
131122,DSL,0,4871,Roberts County Telephone Cooperative Association
131122,FTTH,0,422,Roberts County Telephone Cooperative Association
131122,Other,0,50246,Roberts County Telephone Cooperative Association
131123,DSL,0,2776,Robinson Communications Corporation
131123,FTTH,0,183,Robinson Communications Corporation
131124,FTTH,0,14843,"Rochester Telephone Co., Inc."
131124,Other,0,32813,"Rochester Telephone Co., Inc."
131125,DOCSIS,0,257955,"Comporium, Inc."
131125,DSL,0,306366,"Comporium, Inc."
131125,FTTH,0,91878,"Comporium, Inc."
131126,DOCSIS,0,5808,Rock Port Telephone Company
131126,DSL,0,2153,Rock Port Telephone Company
131126,Other,0,8642,Rock Port Telephone Company
131127,DSL,0,13183,Rockwell Cooperative Telephone Association
131127,FTTH,0,13183,Rockwell Cooperative Telephone Association
131128,Other,0,10271,Roggen Telephone Cooperative Company
131129,DOCSIS,0,3,"CommunityTel, Inc."
131129,DSL,0,0,"CommunityTel, Inc."
131129,Other,0,3,"CommunityTel, Inc."
131130,DSL,0,1603,Roome Telecommunications Inc.
131131,DSL,0,2991,"Roosevelt County Rural Telephone Cooperative, Inc."
131131,FTTH,0,16375,"Roosevelt County Rural Telephone Cooperative, Inc."
131131,Other,0,20075,"Roosevelt County Rural Telephone Cooperative, Inc."
131132,DOCSIS,0,2897,"Ropir Industries, Inc."
131132,DSL,0,7913,"Ropir Industries, Inc."
131132,FTTH,0,6321,"Ropir Industries, Inc."
131133,DSL,0,532,Rothsay Telephone Co. Inc.
131135,FTTH,0,754,Royal Telephone Company
131139,DSL,0,6421,Runestone Telephone Association
131139,FTTH,0,5223,Runestone Telephone Association
131141,DOCSIS,0,4726,"Rural Telephone Service Co., Inc."
131141,DSL,0,15122,"Rural Telephone Service Co., Inc."
131141,FTTH,1,65261,"Rural Telephone Service Co., Inc."
131141,Other,0,120559,"Rural Telephone Service Co., Inc."
131142,Other,0,3079,"Rural Waves, LLC"
131145,DOCSIS,0,10783,S&T Telephone Cooperative Association
131145,DSL,0,16153,S&T Telephone Cooperative Association
131145,FTTH,0,5545,S&T Telephone Cooperative Association
131145,Other,0,13016,S&T Telephone Cooperative Association
131146,DSL,0,3269,Sac County Mutual Telephone Company
131148,DSL,0,0,Saddleback Communications
131148,FTTH,0,0,Saddleback Communications
131152,DSL,0,20837,"Salina Spavinaw Telephone Co., Inc."
131157,DSL,0,3227,Sand Creek Communications Company
131157,FTTH,0,1370,Sand Creek Communications Company
131158,DSL,0,35372,"Sandhill Telephone Cooperative, Inc."
131161,DSL,0,9420,"Sandwich Isles Communications, Inc."
131161,FTTH,0,9111,"Sandwich Isles Communications, Inc."
131162,DSL,0,1231,"Santa Rosa Telephone Cooperative, Inc."
131162,FTTH,0,20185,"Santa Rosa Telephone Cooperative, Inc."
131162,Other,0,1256,"Santa Rosa Telephone Cooperative, Inc."
131163,DSL,0,9048,Santel Communications Cooperative
131163,FTTH,0,19338,Santel Communications Cooperative
131163,Other,0,37831,Santel Communications Cooperative
131165,DSL,0,17509,Scatter Creek Ltd.
131166,DSL,0,2997,Schaller Telephone Company
131167,DOCSIS,0,307073,"Schurz Communications, Inc."
131167,FTTH,0,63,"Schurz Communications, Inc."
131168,FTTH,0,4048,Scio Mutual Telephone Association
131169,DSL,0,798,"Scott County Telephone Company, LLC"
131170,DSL,0,10474,Scott County Telephone Cooperative
131170,FTTH,0,16433,Scott County Telephone Cooperative
131171,FTTH,0,888,Scranton Telephone Company
131172,DSL,0,414,Searsboro Telephone Company
131173,DSL,0,6311,Sebastian Enterprises
131173,FTTH,0,28956,Sebastian Enterprises
131173,Other,0,34730,Sebastian Enterprises
131175,DSL,0,40117,Selectronics Corporation
131175,FTTH,0,10166,Selectronics Corporation
131176,DOCSIS,0,9240,"SEMO Communications, Inc."
131177,DSL,0,28202,"Seneca Telephone Company, Inc."
131177,FTTH,1,1692,"Seneca Telephone Company, Inc."
131179,DSL,0,6406,Sharon Telephone Company (IL & WI)
131180,DSL,0,3425,Shawnee Telephone Company
131180,FTTH,0,9187,Shawnee Telephone Company
131181,DOCSIS,1,352769,Shenandoah Telecommunications Company
131181,DSL,0,46843,Shenandoah Telecommunications Company
131181,FTTH,1,27732,Shenandoah Telecommunications Company
131183,DSL,0,382,"Sherwood Mutual Telephone Association, Inc."
131183,FTTH,0,2757,"Sherwood Mutual Telephone Association, Inc."
131184,DSL,0,2038,Shidler Telephone Company
131186,DSL,0,35710,Sierra Tel Communications Group
131186,FTTH,0,0,Sierra Tel Communications Group
131190,DSL,0,20268,Silver Star Telephone
131190,FTTH,0,7582,Silver Star Telephone
131191,Other,0,1010864,"Simply Bits, LLC"
131194,DSL,0,3188,"Siren Telephone Company, Inc."
131194,FTTH,0,2926,"Siren Telephone Company, Inc."
131195,DSL,0,7639,Siskiyou Telephone Company
131195,FTTH,0,1273,Siskiyou Telephone Company
131197,DOCSIS,0,23697,Sjoberg's Inc.
131199,DSL,1,51197,Skyline Telephone Membership Corporation
131199,FTTH,1,46834,Skyline Telephone Membership Corporation
131204,DSL,0,16386,"Smart City Finance, LLC"
131204,FTTH,1,5259,"Smart City Finance, LLC"
131204,Other,0,0,"Smart City Finance, LLC"
131206,DSL,0,20421,"Smartcom Telephone, LLC"
131206,FTTH,1,10438,"Smartcom Telephone, LLC"
131206,Other,0,2933,"Smartcom Telephone, LLC"
131208,Other,0,5933,"Smith Bagley, Inc."
131216,DSL,0,81270,South Central Rural Telephone Cooperative Corporation
131216,FTTH,0,37508,South Central Rural Telephone Cooperative Corporation
131218,DSL,0,7700,"South Central Telephone Association, Inc."
131218,FTTH,0,5540,"South Central Telephone Association, Inc."
131218,Other,0,8246,"South Central Telephone Association, Inc."
131219,DOCSIS,0,7600,"South Central Utah Telephone Association, Inc."
131219,DSL,0,27391,"South Central Utah Telephone Association, Inc."
131219,FTTH,0,4226,"South Central Utah Telephone Association, Inc."
131219,Other,0,39531,"South Central Utah Telephone Association, Inc."
131221,DSL,0,8042,"South Plains Telephone Cooperative, Inc."
131221,FTTH,0,7162,"South Plains Telephone Cooperative, Inc."
131222,DSL,0,11144,"South Slope Cooperative Telephone Company, Inc."
131222,FTTH,1,6813,"South Slope Cooperative Telephone Company, Inc."
131223,FTTH,0,6804,"Southeast Nebraska Communications, Inc."
131225,DSL,0,15094,Southeastern Indiana Rural Telephone Cooperative
131225,FTTH,0,3085,Southeastern Indiana Rural Telephone Cooperative
131225,Other,0,14448,Southeastern Indiana Rural Telephone Cooperative
131226,DOCSIS,0,26502,American Broadband Communications et al.
131226,DSL,0,129248,American Broadband Communications et al.
131226,FTTH,0,33759,American Broadband Communications et al.
131226,Other,0,54089,American Broadband Communications et al.
131230,DOCSIS,0,11418,Southern Kansas Telephone Company
131230,DSL,0,9125,Southern Kansas Telephone Company
131230,FTTH,0,1740,Southern Kansas Telephone Company
131231,DSL,0,825,Southern Montana Telephone Company
131231,FTTH,0,781,Southern Montana Telephone Company
131232,DSL,0,7317,"Southwest Arkansas Telephone Cooperative, Inc."
131232,FTTH,0,3140,"Southwest Arkansas Telephone Cooperative, Inc."
131233,DSL,0,1577,Southwest Oklahoma Telephone Company
131233,Other,0,148904,Southwest Oklahoma Telephone Company
131234,DSL,0,6957,"Southwest Texas Telcom, Inc."
131234,Other,0,139,"Southwest Texas Telcom, Inc."
131239,DOCSIS,0,11826,Spencer Municipal Communications Utility
131239,FTTH,0,11826,Spencer Municipal Communications Utility
131240,FTTH,0,2599,Spring Grove Communications
131241,DOCSIS,0,488,"Spring Valley Telephone Company, Inc."
131241,DSL,0,2016,"Spring Valley Telephone Company, Inc."
131241,FTTH,0,596,"Spring Valley Telephone Company, Inc."
131242,DOCSIS,0,6113,"Springcom, Inc."
131242,DSL,0,6102,"Springcom, Inc."
131243,DSL,0,9545,"Springville Cooperative Telephone Association, Inc."
131243,FTTH,1,9545,"Springville Cooperative Telephone Association, Inc."
131245,FTTH,0,3800,"Spruce Knob Seneca Rocks Telephone, Inc."
131246,DSL,0,60085,"SRT Communications, Inc."
131246,FTTH,1,7802,"SRT Communications, Inc."
131247,DOCSIS,0,2901,St. John Telephone Company
131247,FTTH,0,784,St. John Telephone Company
131248,DSL,0,1828,St. Paul Cooperative Telephone
131248,FTTH,0,1828,St. Paul Cooperative Telephone
131249,DOCSIS,0,18125,"Standard Tobacco Company, Inc."
131250,FTTH,0,2466,"Stanton Telecom, Inc."
131251,DSL,0,13152,"Star Telephone Company, Inc."
131252,DSL,0,61091,Star Telephone Membership Corporation
131252,FTTH,0,20023,Star Telephone Membership Corporation
131255,DOCSIS,0,18095,"StarVision, Inc."
131255,FTTH,0,2886,"StarVision, Inc."
131255,Other,0,6153,"StarVision, Inc."
131259,DSL,0,15875,Stayton Cooperative Telephone Company
131259,FTTH,0,12137,Stayton Cooperative Telephone Company
131261,Other,0,103,Stelle Telephone Company
131265,FTTH,0,171,Stoneham Cooperative Telephone Corporation
131267,DOCSIS,0,2712,Stratford Mutual Telephone Company
131267,FTTH,0,1167,Stratford Mutual Telephone Company
131269,DOCSIS,1,6099297,"Cequel Communications, LLC"
131272,FTTH,0,903,"Sunflower Enterprises, Inc."
131276,DSL,0,1952,Superior Telephone Cooperative
131283,DOCSIS,0,7846,Surry Telephone Membership Corporation
131283,DSL,0,50849,Surry Telephone Membership Corporation
131283,FTTH,0,21394,Surry Telephone Membership Corporation
131285,DOCSIS,0,169,Swayzee Telephone Company
131285,DSL,0,2411,Swayzee Telephone Company
131285,Other,0,2411,Swayzee Telephone Company
131286,DSL,0,3095,"Sweetser Rural Telephone Company, Inc."
131286,FTTH,0,961,"Sweetser Rural Telephone Company, Inc."
131286,Other,0,2901,"Sweetser Rural Telephone Company, Inc."
131290,DSL,0,5523,Sycamore Telephone Company
131290,FTTH,0,3488,Sycamore Telephone Company
131295,DOCSIS,0,14,Taloga Cable
131296,DSL,0,12921,"Taylor Telephone Cooperative, Inc."
131296,FTTH,0,4521,"Taylor Telephone Cooperative, Inc."
131299,DSL,0,6176,"Tech-Com, Inc."
131302,DSL,0,40038,"Callis Communications, Inc."
131302,FTTH,0,1138,"Callis Communications, Inc."
131303,DSL,0,8211,"TelAtlantic, Inc."
131303,FTTH,0,955,"TelAtlantic, Inc."
131306,DOCSIS,0,572102,Telecommunications Management LLC
131308,DSL,0,828,"Telefonica International Holding, BV"
131308,FTTH,1,1739,"Telefonica International Holding, BV"
131310,DOCSIS,0,578911,"Telephone and Data Systems, Inc."
131310,DSL,0,3309457,"Telephone and Data Systems, Inc."
131310,FTTH,1,301580,"Telephone and Data Systems, Inc."
131310,Other,0,6818930,"Telephone and Data Systems, Inc."
131311,DSL,0,72508,Telephone Electronics Corporation
131311,FTTH,0,7519,Telephone Electronics Corporation
131315,DSL,0,864,Templeton Telephone Company
131320,Other,0,42284,Terral Telephone Company
131321,DSL,0,1454,Terril Telephone Cooperative
131321,FTTH,0,5,Terril Telephone Cooperative
131325,Other,0,521643,"Texas Communications, Inc."
131328,DOCSIS,0,50288,"Thacker-Grigsby Telephone Company, Inc."
131328,DSL,0,14470,"Thacker-Grigsby Telephone Company, Inc."
131328,FTTH,0,9182,"Thacker-Grigsby Telephone Company, Inc."
131329,DSL,0,41435,The Champaign Telephone Company
131329,FTTH,0,41435,The Champaign Telephone Company
131330,DSL,0,31725,The Champlain Telephone Company
131330,FTTH,1,53525,The Champlain Telephone Company
131331,Other,0,95,The Circuit's Edge
131332,DOCSIS,0,12859,The Conneaut Telephone Company
131332,DSL,0,5918,The Conneaut Telephone Company
131337,DSL,0,2716,The Hancock Telephone Company
131339,DSL,0,12987,The Middleburgh Telephone Company
131339,FTTH,0,102,The Middleburgh Telephone Company
131340,DSL,0,17483,The Nebraska Central Telephone Co.
131340,FTTH,0,768,The Nebraska Central Telephone Co.
131341,DSL,0,22692,The North-Eastern Pennsylvania Telephone Company
131342,FTTH,0,3190,The Ottoville Mutual Telephone Company
131344,DOCSIS,0,4984,The Ridgeville Telephone Company
131344,DSL,0,398,The Ridgeville Telephone Company
131344,FTTH,0,1591,The Ridgeville Telephone Company
131347,DSL,0,86656,The Toledo Telephone Company
131347,FTTH,1,86656,The Toledo Telephone Company
131349,DOCSIS,0,8809,Three River Telco
131349,DSL,0,1996,Three River Telco
131349,FTTH,0,2029,Three River Telco
131352,DOCSIS,1,65734704,Time Warner Cable Inc.
131354,DSL,0,1047,Titonka Telephone Company
131354,FTTH,0,488,Titonka Telephone Company
131357,DSL,0,7325,Tohono O'Odham Utility Authority
131357,FTTH,0,2080,Tohono O'Odham Utility Authority
131358,DSL,0,1183,"Tonica Technologies, Inc."
131359,DSL,0,10239,"Totah Communications, Inc."
131359,Other,0,6909,"Totah Communications, Inc."
131361,DOCSIS,0,35608,Town of Shrewsbury
131362,DSL,0,65971,"Townes Telecommunications, Inc."
131362,FTTH,0,1688,"Townes Telecommunications, Inc."
131363,DSL,0,451,"Traceroad, Inc."
131363,FTTH,0,1754,"Traceroad, Inc."
131365,DSL,0,12674,Trenton Telephone Co.
131365,FTTH,0,5283,Trenton Telephone Co.
131366,DOCSIS,0,1244,"Tri County Telephone Association, Inc."
131366,DSL,0,12584,"Tri County Telephone Association, Inc."
131366,FTTH,0,28373,"Tri County Telephone Association, Inc."
131366,Other,0,255745,"Tri County Telephone Association, Inc."
131367,DSL,0,13017,"Triangle Telephone Cooperative Assn., Inc."
131367,FTTH,0,12734,"Triangle Telephone Cooperative Assn., Inc."
131367,Other,0,31185,"Triangle Telephone Cooperative Assn., Inc."
131368,DOCSIS,0,26953,"Tri-County Communications Cooperative, Inc."
131368,DSL,0,10102,"Tri-County Communications Cooperative, Inc."
131368,FTTH,0,10102,"Tri-County Communications Cooperative, Inc."
131370,DSL,0,4,Tri-County Telephone Membership Corporation
131370,FTTH,0,10511,Tri-County Telephone Membership Corporation
131370,Other,0,1364,Tri-County Telephone Membership Corporation
131376,Other,0,21216,"Mega Broadband, Inc."
131378,DSL,0,20617,"Trumansburg Telephone Co., Inc./Ontario Telephone Co., Inc."
131378,FTTH,0,35651,"Trumansburg Telephone Co., Inc./Ontario Telephone Co., Inc."
131379,DOCSIS,0,27811,"Trustees of the City of Muscatine, Iowa"
131379,FTTH,0,2295,"Trustees of the City of Muscatine, Iowa"
131379,Other,0,3799,"Trustees of the City of Muscatine, Iowa"
131383,DSL,0,9690,"Tularosa Basin Telephone Company, Inc."
131383,FTTH,0,32698,"Tularosa Basin Telephone Company, Inc."
131383,Other,0,23118,"Tularosa Basin Telephone Company, Inc."
131384,DSL,0,79166,Twin Lakes Telephone Cooperative Corporation
131384,FTTH,1,20038,Twin Lakes Telephone Cooperative Corporation
131387,DOCSIS,0,24573,UBTA-UBET Communications
131387,DSL,0,50462,UBTA-UBET Communications
131387,FTTH,0,19844,UBTA-UBET Communications
131387,Other,0,1232,UBTA-UBET Communications
131388,DSL,0,0,Union River Telephone Company
131388,FTTH,0,2116,Union River Telephone Company
131389,DSL,0,7856,Union Telephone Company
131389,FTTH,0,1702,Union Telephone Company
131394,FTTH,0,1058,Evertek Enterprises
131394,Other,0,33418,Evertek Enterprises
131395,DOCSIS,0,2796,"United Telephone Association, Inc."
131395,DSL,0,10189,"United Telephone Association, Inc."
131395,FTTH,0,80,"United Telephone Association, Inc."
131395,Other,0,142164,"United Telephone Association, Inc."
131396,DSL,0,73293,United Communication Holding LLC
131396,FTTH,0,10799,United Communication Holding LLC
131397,DSL,0,12823,"UniTek, Inc."
131397,Other,0,7598,"UniTek, Inc."
131400,DSL,0,7,Unwired Ltd.
131400,Other,0,52037,Unwired Ltd.
131401,DSL,0,2819,Upsala Cooperative Telephone Association
