HocoNum,TechType,HighSpeed,population,state
131310,DSL,0,90874,GA
131310,FTTH,0,4976,GA
131310,FTTH,1,21108,GA
131310,Other,0,333,GA
131365,DSL,0,12423,GA
131365,FTTH,0,5283,GA
131413,DOCSIS,0,105,GA
131413,DSL,0,1423842,GA
131413,FTTH,0,16348,GA
131480,DOCSIS,0,380356,GA
131480,DSL,0,5768,GA
131480,FTTH,0,374588,GA
131485,FTTH,0,20311,GA
140030,DSL,0,17158,GA
140030,FTTH,0,4706,GA
140030,FTTH,1,2908,GA
140105,Other,0,1739,GA
150206,DOCSIS,1,65374,GA
150235,DOCSIS,0,11194,GA
150236,DOCSIS,0,19603,GA
150258,DOCSIS,0,70158,GA
150258,DSL,0,45880,GA
150292,DOCSIS,0,68882,GA
160151,Other,0,386,GA
180012,DOCSIS,1,13752,GA
190008,DOCSIS,0,1598,GA
190008,DSL,0,835,GA
190025,Other,0,531,GA
190058,FTTH,1,102599,GA
190134,FTTH,1,28911,GA
190215,DOCSIS,0,32113,GA
190274,DOCSIS,0,85098,GA
200010,DOCSIS,0,2727,GA
200010,FTTH,0,6396,GA
210069,FTTH,1,650,GA
220066,Other,0,30762,GA
230039,DOCSIS,0,541,GA
230076,DOCSIS,0,8379,GA
240041,FTTH,1,20817,GA
250045,Other,0,16,GA
250086,Other,0,20621,GA
290125,Other,0,30,GA
300186,Other,0,0,GA
300192,DSL,0,7777,GA
310013,FTTH,0,25448,GA
310041,FTTH,1,44682,GA
310054,FTTH,1,569,GA
310054,Other,0,1019,GA
310054,Other,1,2,GA
320042,Other,0,6750,GA
320121,DSL,0,121644,GA
330057,Other,0,288,GA
340024,Other,0,2432,GA
340032,Other,0,1361,GA
340088,Other,0,19,GA
130235,DOCSIS,1,1303970,HI
130595,DSL,0,1241373,HI
130595,FTTH,1,587748,HI
131161,DSL,0,9844,HI
131161,FTTH,0,6304,HI
240021,DSL,0,990,HI
240021,FTTH,0,1576,HI
250004,Other,0,7299,HI
290077,DSL,0,247,HI
320116,DSL,0,3258,HI
320116,FTTH,0,3258,HI
320116,FTTH,1,0,HI
320116,Other,0,3258,HI
320116,Other,1,0,HI
130032,DSL,0,7513,ID
130032,FTTH,0,5377,ID
130032,Other,0,4,ID
130132,DSL,0,11573,ID
130183,DOCSIS,1,966919,ID
130193,DSL,0,7934,ID
130193,FTTH,0,7841,ID
130193,Other,0,968,ID
130228,DSL,0,1090621,ID
130228,FTTH,0,1911,ID
130228,FTTH,1,29403,ID
130235,DOCSIS,0,143533,ID
130258,DSL,0,236561,ID
130317,DOCSIS,1,763,ID
130360,DOCSIS,1,10953,ID
130370,DOCSIS,0,18163,ID
130370,DOCSIS,1,2411,ID
130378,DOCSIS,0,3403,ID
130378,DSL,0,2871,ID
130378,FTTH,0,4952,ID
130378,Other,0,5684,ID
130479,DSL,0,7037,ID
130479,FTTH,0,1128,ID
130500,DSL,0,33,ID
130500,Other,0,96103,ID
130627,DSL,0,278751,ID
130651,DSL,0,694,ID
130784,DOCSIS,0,1090,ID
130784,DSL,0,483,ID
130831,DSL,0,5464,ID
130831,FTTH,0,232,ID
130831,Other,0,2484,ID
130874,DSL,0,2256,ID
130874,Other,0,3147,ID
130986,DOCSIS,0,118385,ID
130986,DSL,0,118385,ID
130986,FTTH,0,118385,ID
131075,DSL,0,26715,ID
131075,FTTH,0,708,ID
131075,Other,0,28492,ID
131123,DSL,0,76,ID
131190,DOCSIS,0,3054,ID
131190,DSL,0,8732,ID
131190,FTTH,1,22238,ID
131190,Other,0,13719,ID
131310,DSL,0,3784,ID
131497,DOCSIS,0,2398,ID
131497,Other,0,45021,ID
140033,DSL,0,3568,ID
140033,FTTH,0,3047,ID
140033,Other,0,26711,ID
140048,Other,0,1076683,ID
140105,Other,0,0,ID
150292,DOCSIS,0,14042,ID
160157,DOCSIS,0,18398,ID
170071,DOCSIS,0,84,ID
170071,Other,0,47066,ID
220076,Other,0,2232,ID
240046,Other,0,8,ID
260010,DOCSIS,0,3260,ID
260010,FTTH,1,234,ID
260050,Other,0,127992,ID
270032,DSL,0,3760,ID
270032,Other,0,3760,ID
290015,Other,0,25,ID
290062,Other,0,15491,ID
300171,DSL,0,590,ID
300179,Other,0,502,ID
300187,Other,0,929,ID
310017,Other,0,2279,ID
310036,Other,0,6888,ID
310058,Other,0,69629,ID
320059,Other,0,4121,ID
320105,Other,0,5775,ID
320111,FTTH,0,40,ID
320127,Other,0,1092093,ID
330054,Other,0,6127,ID
330076,Other,0,1133,ID
330076,Other,1,580,ID
330085,Other,0,4253,ID
