HocoNum,HighSpeed,population,state
170064,1,17605,FL
180032,0,8369,FL
180048,0,85504,FL
190008,0,12338,FL
190008,1,0,FL
190192,0,0,FL
190204,0,1470,FL
190275,0,22553,FL
200022,1,19195,FL
200046,0,97821,FL
210069,0,380,FL
230021,0,0,FL
240010,0,4345447,FL
280001,1,230379,FL
290009,0,25839,FL
290017,0,675,FL
290048,0,354,FL
300119,0,2150,FL
310028,0,5411,FL
320121,0,123975,FL
330013,0,65403,FL
130044,0,38382,GA
130077,0,7150029,GA
130077,1,199836,GA
130127,0,4116,GA
130151,1,17285,GA
130159,0,1140,GA
130176,0,70217,GA
130228,0,87709,GA
130235,0,1822005,GA
130242,0,39248,GA
130254,0,0,GA
130258,0,51303,GA
130265,0,14934,GA
130272,0,8973,GA
130281,0,29702,GA
130317,1,5406894,GA
130334,0,91709,GA
130360,1,284792,GA
130391,0,13607,GA
130471,0,316,GA
130545,0,2755,GA
130589,0,36300,GA
130623,0,6370,GA
130627,0,416,GA
130685,0,0,GA
130746,0,23505,GA
130804,0,6927,GA
130804,1,667184,GA
131023,0,10700,GA
131041,0,4072,GA
131041,1,39535,GA
131051,0,40725,GA
131052,0,36708,GA
131073,0,16055,GA
131076,0,119558,GA
131113,0,14355,GA
131113,1,22290,GA
131310,0,68400,GA
131310,1,23519,GA
131365,0,13124,GA
131413,0,1363626,GA
131413,1,47,GA
131480,0,380453,GA
131485,0,20311,GA
140030,0,21347,GA
140030,1,3,GA
140105,0,123,GA
150206,1,65374,GA
150235,0,11194,GA
150236,0,19603,GA
150258,0,74493,GA
150292,0,68951,GA
160151,0,386,GA
180011,0,3391,GA
180012,1,13752,GA
180048,0,350,GA
190008,0,2433,GA
190058,0,102599,GA
190134,1,28911,GA
190215,0,32113,GA
190274,0,84528,GA
200010,0,9123,GA
210069,1,650,GA
220066,0,30762,GA
230039,0,541,GA
250045,0,16,GA
250086,0,20621,GA
280001,1,276,GA
290125,0,30,GA
300186,0,0,GA
300192,0,7236,GA
310005,0,4,GA
310013,0,25448,GA
320121,0,43083,GA
330057,0,33290,GA
130595,0,739898,HI
130595,1,509768,HI
131161,0,15551,HI
131161,1,3,HI
131352,0,1303970,HI
240021,0,1335,HI
250004,0,7299,HI
320116,0,3258,HI
320116,1,0,HI
130032,0,11218,ID
130132,0,8355,ID
130183,1,962873,ID
130193,0,9699,ID
130228,0,1061944,ID
130228,1,21660,ID
130258,0,236533,ID
130317,1,702,ID
130360,1,17000,ID
130378,0,9066,ID
130479,0,7914,ID
130500,0,96203,ID
130627,0,383846,ID
130651,0,699,ID
130784,0,1573,ID
130831,0,8097,ID
130874,0,3200,ID
130986,0,118648,ID
131075,0,33381,ID
