HocoNum,HighSpeed,population
150235,0,11194
150236,0,19603
150237,1,4208
150241,0,37371
150244,0,354
150245,0,655
150249,0,42736
150250,0,176525
150258,0,79471
150262,0,15314
150266,0,49575
150270,0,56553
150271,0,19313
150272,0,148
150281,0,10450
150286,0,2181
150287,0,7935
150292,0,493953
150295,0,43018
150296,0,169447
150308,0,164633
150309,0,3043
150312,1,14754
150313,0,73312
150316,0,193252
150316,1,172
150317,0,12185
150317,1,33658
150323,0,121
150325,0,95557
150327,0,13839
150327,1,7006
150330,0,12274
150334,0,357891
150335,0,23927
150336,0,161987
150340,0,178796
150341,0,1282
150344,0,15183
160101,0,11916
160103,0,3597
160108,1,86864
160110,0,41098
160113,0,26794
160115,0,2966185
160116,0,54321
160118,0,5395
160127,0,263585
160127,1,58520
160129,0,1529
160135,0,1337
160141,0,10629
160146,0,9709
160151,0,3119
160157,0,214136
160160,1,69847
160162,0,1574
170005,0,16128
170014,0,2561
170016,0,168027
170025,0,271718
170025,1,2692
170033,1,7560
170040,0,12951
170044,0,236
170047,0,20547
170048,0,13916
170050,0,4923
170054,0,187635
170058,1,76235
170062,0,4375
170064,0,3878
170064,1,17605
170066,0,18637
170071,0,49019
170086,0,24105
170098,0,51911
170098,1,127
170102,0,408
170105,0,7992
180006,0,5288
180009,0,1817
180010,0,15155
180011,0,3391
180012,1,13752
180032,0,8369
180038,0,69034
180039,0,5334
180041,0,28125
180048,0,85995
180057,0,5830
180064,0,5767
190002,0,181178
190008,0,79480
190008,1,500
190013,0,1867
190014,0,1221102
190015,0,46132
190015,1,1109
190019,0,52506
190025,0,3208
190036,0,9906
190045,0,2126
190046,0,19760
190047,0,8772
190051,0,34577
190051,1,34068
190053,0,26457
190056,0,23545
190058,0,102599
190059,0,16104
190066,1,46279
190069,0,1821
190070,0,28831
190071,0,6642
190073,0,27276
190075,0,3714
190079,0,59364
190080,0,2996
190081,1,72011
190083,0,2436
190084,0,39
190085,0,2553
190089,0,15651
190093,0,39836
190094,0,12759
190096,0,15894
190101,0,16894
190102,0,8232
190103,0,25274
190104,0,10786
190107,0,211725
190108,1,1392
190109,0,2220
190118,0,6323
190123,0,225248
190126,0,48565
190130,0,30100
190131,0,16103
190134,1,359730
190142,0,16446
190145,0,10473
190150,0,108663
190150,1,7879
190155,0,1314
190163,0,991
190166,0,26870
190166,1,298
190169,0,100627
190172,0,14358
190180,0,2502
190181,0,27395
190182,0,13338
190184,0,35308
190185,0,2998
190187,0,36161
190188,0,795216
190189,0,800647
190189,1,0
190192,0,76358
190193,0,4224
190204,0,1470
190207,0,80979
190208,0,24126
190211,0,21231
190215,0,32113
190218,0,92
190219,1,116161
190220,0,4642
190223,0,1847
190232,0,47872
190233,0,7977
190236,0,1913800
190239,1,108004
190244,0,307988
190248,0,44458
190249,0,456
190265,1,18544
190268,0,5082
190274,0,90097
190275,0,22553
190281,0,3279
190285,0,11502
190289,0,43995
190303,0,3657
190303,1,26932
190304,0,197
190305,0,38584
190305,1,4278
190308,0,83932
190309,0,3294333
190311,0,1276755
190312,0,116709
190313,0,35166
190320,0,37781
190323,0,20005
190325,0,371707
190328,0,17867
190334,0,5549
190335,0,2193
190336,0,4453
190337,0,4730
190342,0,4969421
190347,0,41355
190365,0,10910
190367,0,38382
190370,0,1079
190380,0,83
190380,1,75436
190405,1,684
190406,0,72
190407,0,27210
190410,0,4366
190410,1,1802
190416,0,19743
190419,0,106315
190425,0,3686889
190425,1,25730
190428,0,9983
190429,0,9407
190433,0,183
190438,0,63277
190442,0,7960
190443,0,11948
190448,0,234778
190501,0,11611
190503,0,10456
190504,1,91270
190506,0,56571
200006,0,6541
200010,0,9123
200012,0,6875
200019,0,6156
200020,0,762304
200022,1,19195
200025,0,264
200026,0,5611
200027,0,474387
200029,0,9241
200029,1,124007
200032,0,2719295
200039,1,137
200041,0,588215
200044,0,862
200046,0,97821
200048,0,7369
200057,0,6199
200065,0,48881
200066,0,2423
200070,0,6161
210001,0,1177
210006,0,74302
210017,0,283
210018,0,207423
210019,1,46374
210020,0,14256
210028,0,100416
210040,0,20041
210042,0,37685
210042,1,214
210046,0,7396
210060,0,59429
210063,0,13384
210069,0,51472
210069,1,2828
210075,0,512
210080,0,495
210087,0,22715
210087,1,3415
210092,0,94945
210095,0,5557
210101,0,92084
210101,1,2652152
210105,0,2479
210109,0,88
220007,0,3360
220008,0,6046
220012,0,1944
220013,0,17283
220015,0,1462886
220016,1,20791
220027,0,3892
220028,0,3492
220030,0,5436
220032,0,400125
220036,0,4696
220046,0,21383
220048,0,310346
220052,1,6438
220056,0,28181
220058,0,5213
220061,0,212735
220064,0,12983
220066,0,30762
220071,0,2671
220073,0,19263
220073,1,421
220075,0,7037
220076,0,2232
220078,0,4241
220079,0,47487
220079,1,13996
220082,0,759
230006,1,9479
230010,0,392089
230010,1,52548
230011,0,97162
230013,0,0
230017,0,275015
230018,0,4121
230021,0,58036
230025,0,9037
230026,0,1020
230028,0,38636
230029,0,19884
230033,0,9415
230034,0,0
230036,0,7412
230038,0,243
230039,0,541
230043,0,27528
230043,1,1077
230044,0,74480
230050,0,263
230051,1,171752
230052,1,303811
230062,0,184881
230064,0,55049
230074,0,15858
240003,0,195733
240004,0,176365
240008,0,11569
240009,0,90688
240010,0,4345447
240011,0,793
240012,0,8947
240014,0,21192
240016,0,7713
240017,0,17927
240021,0,1335
240022,0,13979
240024,0,17073
240025,0,2220
240027,0,1098
240031,0,18702
240032,1,23687
240035,0,6876
240036,0,64682
240041,1,1334531
240042,0,12839
240044,1,9493
240046,0,4021
240047,0,3147
240051,0,3978
240055,0,1835
240056,0,348796
240058,0,175383
240058,1,5859
240060,0,5025
240061,1,40558
240062,0,298
240063,0,198
240064,0,1346
240065,0,22029
240066,0,359298
240066,1,5920
240068,0,16914
240070,0,7471
240072,0,38869
240074,0,842172
240077,0,3511
240080,0,2841
240081,0,1638
240085,0,14570
240086,0,4
240088,0,17106
240089,0,1119
240089,1,62
240090,0,6186
240094,0,38
240099,0,165593
240100,0,37
240101,0,3278
240102,0,28070
240103,0,686
240105,0,254534
240106,0,767
240106,1,378
240109,0,299893
240109,1,4303
240110,0,4067
240110,1,72503
240115,0,3
240300,0,11710
250003,0,4798
250004,0,7299
250007,0,67491
250009,0,297020
250012,0,2855
250014,0,113714
250018,0,2486
250020,0,8278
250025,0,5572
250026,0,22510
250027,0,56640
250028,0,22994
250035,0,1577
250035,1,353
250045,0,16
250050,0,19734
250052,0,689
250053,0,24918
250055,0,1147
250056,0,22
250057,0,1272
250062,0,49877
250066,0,929
250069,0,2941
250078,0,7521
250080,0,7716
250081,0,10635
250086,0,20621
250087,0,1032
250090,0,252752
250092,0,279
250099,0,589
250100,0,13168
250102,0,1005
260000,0,24107
260000,1,61058
260003,0,7154
260004,0,47778
260005,0,22571
260007,1,1401
260008,0,10845
260009,0,32002
260010,0,5797
260010,1,234
260015,0,116976
260016,0,198330
260019,0,525
260021,0,336
260025,0,25005
260026,0,156329
260027,0,396
260032,0,21002
260038,0,196411
260046,0,2444
260049,0,41
260050,0,670309
260051,0,6845
260052,0,330411
260056,1,78765
260059,0,21217
260062,0,127173
260063,0,76028
260068,0,386
260068,1,115
260069,1,39591
260070,0,4102
270001,0,19443
270006,0,80986
270009,0,9941
270011,0,509784
270012,0,20602
270012,1,40
270015,0,43875
270016,0,125
270018,0,5521
270020,0,169365
270023,0,32464
270025,0,780555
270027,0,226430
270028,0,42079
270032,0,542705
270033,0,2125472
270035,0,303710
270038,0,159926
270044,0,7222
270044,1,2163
270045,0,237307
270051,0,15628
270052,0,56446
270061,0,152
270062,0,3604
270063,0,9
270064,0,410
270065,0,169878
270068,0,462
270072,0,14779
270073,0,37222
270074,0,16582
270075,0,95223
270076,0,127975
270077,0,24204
270078,0,72801
270081,0,29384
270083,0,2967
270084,0,5307
270085,0,173566
270090,0,176091
270096,0,1345
270099,0,61578
270101,0,53487
270113,0,257
270115,0,798316
280001,0,8262
280001,1,1145718
280004,0,444
