HocoNum,HighSpeed,population
300191,0,114598
300191,1,12422
300192,0,68698
300192,1,19518
300194,0,1979
300196,0,12922
300198,0,8736
300199,0,12290
300205,0,1423
310000,0,105990
310001,0,819857
310001,1,3907
310006,0,335
310010,0,31793
310013,0,37752
310014,0,0
310015,0,1721
310015,1,109717
310016,0,1468
310017,0,7948
310019,0,19898
310020,0,109
310021,1,37743
310023,0,27235
310023,1,274605
310024,0,64479
310027,0,26429
310028,0,6035
310030,0,3572
310031,1,1574
310035,0,15733
310036,0,10490
310040,0,88957
310041,0,1238
310041,1,19473
310042,0,262960
310044,1,82
310045,0,4310
310052,0,10482
310053,0,39005
310054,0,1135
310054,1,6283
310055,0,369562
310056,0,405987
310058,0,527206
310059,0,5652
310060,0,3254
310061,0,6168
310061,1,0
310062,1,1901
310063,0,7344
310065,0,179731
310066,0,601128
310067,0,9260
310071,0,123442
310079,1,30053
310081,0,2656
310082,0,448
310083,0,9163
310083,1,3
310085,0,13272
310088,0,89404
310090,0,160
310092,1,17668
310094,0,5135
310095,0,169510
310095,1,298712
310096,0,140503
320004,0,3525
320013,0,196326
320014,0,41758
320016,0,22423
320016,1,102
320017,0,2688
320018,0,1832464
320020,0,3461
320022,0,1833
320028,0,39600
320030,0,1214
320030,1,39
320031,0,24758
320037,0,38427
320042,0,51707
320045,1,79694
320047,1,65227
320049,0,2349
320050,0,1286
320051,0,21697
320052,0,90375
320052,1,2861
320053,0,26852
320055,0,938
320056,0,3235
320056,1,12534
320057,0,9223
320059,0,4270
320062,0,11779
320068,0,19171
320073,0,35023
320074,0,34945
320075,0,4271
320080,0,20886
320081,0,10007
320082,0,10479
320084,0,6826
320086,0,15726
320087,0,13112
320087,1,16100
320088,0,67418
320090,0,13235
320091,0,232957
320092,0,12446
320093,0,6373
320094,0,2928
320096,0,198296
320100,1,14689
320105,0,9686
320111,0,40
320112,0,6453
320113,0,322
320113,1,63
320114,0,46475
320115,0,1231
320115,1,753
320116,0,3258
320116,1,0
320117,0,37450
320120,0,13175
320121,0,5000654
320124,0,606856
320125,0,65484
320126,0,7168
320127,0,1125297
320129,0,3367
330001,0,1780
330002,1,440900
330003,0,119958
330004,0,8436
330005,0,8373
330006,0,65223
330008,0,539
330010,0,423
330010,1,2
330013,0,65403
330018,0,123344
330020,0,9291
330023,0,35
330024,0,2328
330024,1,0
330029,0,356
330031,0,4
330032,0,20710
330032,1,5116
330034,0,6834
330035,0,4513
330042,0,32059
330044,0,51503
330045,0,16181
330048,0,1398
330052,0,2933
330053,0,7331
330054,0,6115
330055,1,40992
330057,0,295
330059,0,166002
330062,1,20198
330063,0,99646
330064,0,16599
330064,1,4923
330066,0,8197
330067,1,181559
330071,0,8776
330072,0,1377
330073,1,882
330074,0,12600
330076,0,2218
330078,0,167
330080,0,553
330081,0,6667
330082,0,191006
330083,0,510
330084,0,132449
330085,0,4133
330086,0,2268
330089,0,10444
330090,0,27311
330091,0,823
330091,1,465
340001,0,1226133
340001,1,54240
340002,0,442
340003,0,8879
340004,0,511
340005,0,601
340008,1,14121
340012,1,1051
340015,0,10
340019,0,187374
340020,0,13724
340025,0,90029
340026,1,5568
340028,0,48377
340029,0,277704
340032,0,4323
340036,0,4530
340041,0,31243
340042,0,404
340043,0,306
340045,0,4370
340047,0,440171
340048,0,10909
340050,0,2971
340052,0,49937
340053,0,4049
340055,0,461
340056,0,1773320
340056,1,166
340058,0,65996
340059,0,2388
340061,0,184
340061,1,243
340066,1,10316
340068,0,287851
340069,0,4656
340070,0,44128
340071,0,4172
340076,1,517771
340079,0,2239
340083,0,7685
340084,1,155
340085,0,219989
340087,0,44194
340088,0,19798
340089,0,25424
340090,0,35749
340091,0,8295
340093,1,9
340094,0,3974
340095,0,6565
340096,0,74982
340098,0,3668275
350004,1,3473
350005,0,4988
350006,0,126
350008,0,456531
350011,0,1869
350012,0,339
350012,1,15226
350014,0,34684
350015,0,8216
350017,0,1974
350018,0,191316
350019,0,205689
350020,0,2717
350021,0,30697
350023,1,60
350025,1,9876
350030,0,78
350031,0,227
350032,1,28199
350034,0,1871
350035,0,20897
350036,0,1676
350037,0,81
350039,0,11750
350043,0,494
350045,0,383
350046,0,6473
350047,0,57635
350048,1,30686
350051,0,272237
350054,0,64
350055,0,5537
350057,0,9849
350058,0,11000
350060,0,69366
350063,0,99223
350064,0,682
350067,0,223152
350068,0,78925
350069,0,116118
350070,0,82590
350071,0,27583
350072,0,6823
350073,0,44042
350076,1,4787
350078,0,93526
350079,0,3346
350080,0,110409
350081,0,5213
350082,1,9563
350085,0,6073
350085,1,56861
350087,0,1197
350088,0,321486
350089,0,1376
350090,0,874
350091,0,175839
350092,0,9663
350093,0,210607
350094,0,51635
350095,0,1593991
350099,0,53720
350100,0,3754
350104,0,8526
350106,0,1096
350106,1,1676
350110,0,240124
350111,0,11484
350117,0,14125
350118,0,42843
350120,0,5150
350123,1,176491
350125,0,35245
350128,1,708547
350129,1,537
350131,0,2183
350132,0,13385
350133,0,1540
350134,0,533
350135,0,1982
350136,0,15552
350137,1,89
350139,0,35966
350140,0,3127
350200,0,880
360086,0,462
360114,0,9796
360116,0,1052
360122,0,1466
360123,0,183
360124,0,4190
360125,0,734886
360126,0,71
360128,0,1222
