HocoNum,HighSpeed,population
310015,0,693
310015,1,98922
310016,0,1468
310017,0,7948
310019,0,20753
310020,0,1377
310021,1,37743
310023,0,32575
310023,1,268088
310024,0,67966
310027,0,24084
310028,0,5923
310030,0,3572
310031,1,1567
310035,0,19525
310036,0,6888
310040,0,374392
310041,1,44682
310042,0,245520
310044,1,82
310045,0,4310
310050,0,501
310052,0,10482
310053,0,44222
310054,0,1019
310054,1,571
310055,0,369562
310056,0,405987
310058,0,527206
310059,0,5119
310060,0,2694
310062,1,2005
310063,0,7344
310065,0,179731
310066,0,601128
310067,0,6160
310071,0,85731
310079,1,23176
310081,0,2656
310082,0,267
310083,0,8853
310083,1,3
310084,0,17404
310085,0,13272
310088,0,122299
310090,0,665
310092,1,17474
310095,0,169510
310095,1,280912
310096,0,200979
320004,0,3525
320007,0,10872
320007,1,28
320013,0,196326
320014,0,38911
320016,0,20995
320016,1,102
320017,0,1618
320018,0,1832464
320019,0,2291
320020,0,3461
320022,0,1777
320025,0,11727
320028,0,33578
320030,0,1214
320030,1,39
320031,0,22571
320037,0,40437
320042,0,52248
320045,1,79694
320047,1,54605
320049,0,2008
320049,1,13
320050,0,1314
320051,0,21697
320052,0,182
320053,0,7008
320055,0,936
320056,1,252
320057,0,9223
320059,0,4121
320062,0,4040
320065,0,50028
320066,0,426058
320068,0,19171
320073,0,710507
320074,0,471
320075,0,3798
320080,0,20677
320081,0,4246
320082,0,10479
320084,0,6478
320086,0,17056
320087,0,11655
320087,1,13337
320088,0,69656
320090,0,12741
320091,0,100210
320092,0,16396
320093,0,4238
320094,0,2928
320095,0,5088
320096,0,221936
320100,1,13174
320105,0,5775
320111,0,40
320112,0,2867
320114,0,46475
320115,0,1202
320116,0,3258
320116,1,0
320117,0,20414
320120,0,13175
320121,0,6344853
320124,0,606856
320125,0,70789
320126,0,7168
320127,0,1123232
320129,0,3367
330001,0,1780
330002,1,440900
330003,0,119958
330004,0,4855
330005,0,8373
330006,0,74153
330008,0,246
330010,0,423
330010,1,2
330013,0,65403
330018,0,6495
330020,0,9508
330024,1,121836
330029,0,356
330032,0,11780
330032,1,3238
330034,0,6834
330035,0,4513
330042,0,32059
330044,0,51503
330045,0,4488
330046,1,21173
330048,0,710
330052,0,2933
330053,0,3514
330053,1,505
330054,0,6143
330055,1,48012
330057,0,288
330059,0,166004
330062,1,20198
330064,0,14994
330064,1,3881
330066,0,8197
330067,1,181007
330071,0,6003
330072,0,1377
330073,1,882
330074,0,12157
330076,0,1206
330076,1,580
330078,0,288
330078,1,2
330080,0,257
330081,0,6653
330082,0,191006
330083,0,510
330084,0,132449
330085,0,4253
330086,0,2268
330089,0,10444
340001,0,1228108
340001,1,49497
340002,0,442
340003,0,8740
340004,0,480
340005,0,360
340008,1,2197
340009,0,7088
340012,1,660
340015,0,10
340019,0,178497
340020,0,13724
340024,0,2432
340025,0,64415
340026,1,5568
340028,0,182637
340029,0,116360
340031,0,137
340032,0,1361
340036,0,4425
340041,0,12320
340042,0,401
340043,0,79
340045,0,4726
340047,0,440171
340048,0,10909
340050,0,2971
340052,0,49937
340053,0,4049
340055,0,294
340056,0,1773320
340056,1,166
340058,0,65996
340059,0,2479
340061,0,273
340066,1,6311
340068,0,287851
340069,0,4839
340070,0,1682
340071,0,4172
340076,1,148231
340079,0,186
340083,0,5928
340084,1,120
340085,0,2645556
340087,0,129
340088,0,18691
340089,0,20324
340090,0,35749
340091,0,8766
340093,0,202
340094,0,3974
340095,0,5280
340096,0,74982
340098,0,3668275
350091,0,115922
350091,1,1116
350118,0,5227
350120,0,3215
350128,1,708547
350129,1,942
350131,0,2639
350137,1,89
360086,0,462
360093,0,8262
360114,0,9132
360116,0,1052
360122,0,1444
360123,0,183
360124,0,4119
360125,0,538367
360126,0,71
