HocoNum,HighSpeed,population
300133,0,34088
300136,0,325222
300137,0,21601
300138,0,3326
300144,0,14490
300146,0,6278
300147,0,1793
300149,1,8592
300158,0,315113
300159,0,15392
300160,0,12009
300164,0,67077
300168,0,40711
300170,0,1569234
300170,1,3376
300171,0,124580
300172,0,804157
300173,0,727
300175,0,15825
300176,0,3660
300179,0,502
300180,0,21138
300181,0,19720
300182,0,4694
300184,0,21992
300186,0,31758
300186,1,4295
300187,0,915
300190,0,5417
300191,0,75468
300191,1,30795
300192,0,73289
300192,1,21112
300194,0,10273
300198,0,8736
300199,0,13841
300205,0,1430
310000,0,106299
310001,0,783392
310001,1,1815
310006,0,9033
310006,1,20
310010,0,64733
310013,0,42128
310015,0,8390
310015,1,145323
310016,0,2159
310019,0,13892
310020,0,3591
310021,1,37743
310023,0,9485
310023,1,285841
310024,0,13753
310024,1,133
310027,0,26327
310028,0,7530
310030,0,3572
310031,1,2754
310035,0,423552
310036,0,10490
310040,0,18272
310041,1,11585
310042,0,262960
310044,1,82
310045,0,4310
310052,0,10482
310053,0,56665
310054,0,922
310055,0,29558
310055,1,2259
310058,0,527206
310059,0,10766
310059,1,12
310060,0,3347
310061,0,12083
310061,1,0
310062,1,1901
310063,0,7344
310065,0,179731
310066,0,782427
310067,0,7424
310079,1,43022
310081,0,2550
310082,0,47519
310083,0,8566
310083,1,3
310084,0,16703
310085,0,104812
310088,0,16786
310090,0,54
310092,1,17668
310096,0,141449
320004,0,3525
320013,0,196857
320014,0,45826
320016,0,33332
320016,1,286
320018,0,1832464
320022,0,2369
320028,0,45834
320031,0,163955
320037,0,15864
320042,0,51707
320045,1,79795
320047,1,93740
320049,0,2808
320050,0,1347
320051,0,21697
320053,0,32421
320055,0,1447
320056,0,3091
320056,1,12665
320057,0,9223
320059,0,311
320062,0,13266
320068,0,19171
320074,0,2271
320075,0,6566
320075,1,4
320080,0,22473
320081,0,9603
320082,0,10479
320084,0,99352
320086,0,15322
320087,0,9770
320087,1,26399
320088,0,70242
320090,0,14788
320091,0,555003
320092,0,32878
320093,0,7063
320094,0,2928
320096,0,12219
320100,1,21995
320105,0,19844
320112,0,17891
320113,0,481
320114,0,46475
320116,0,23730
320116,1,432
320117,0,20166
320124,0,747176
320125,0,81811
320126,0,7263
320127,0,952903
320127,1,734
330001,0,1798
330002,1,438870
330003,0,119958
330004,0,11311
330005,0,8373
330006,0,8805
330008,0,545
330010,0,423
330010,1,2
330013,0,66804
330018,0,6539
330020,0,4611
330023,0,35
330029,0,356
330031,0,96
330032,0,15748
330032,1,6715
330034,0,6834
330035,0,4513
330042,0,35646
330044,0,3536
330044,1,210
330045,0,31760
330052,0,2933
330053,0,15309
330054,0,10488
330055,1,45634
330057,0,441
330057,1,264
330059,0,166002
330062,1,38095
330064,0,38086
330064,1,9723
330066,0,10201
330067,1,183620
330071,0,9363
330072,0,1377
330073,1,882
330074,0,43236
330076,0,3689
330080,0,711
330081,0,6653
330082,0,173819
330083,0,510
330084,0,132449
330085,0,5177
330086,0,2294
340001,0,4350152
340001,1,54942
340002,0,759
340003,0,8879
340004,0,1125
340008,0,127
340008,1,14817
340009,0,17045
340012,1,21443
340015,0,116520
340015,1,4808
340019,0,344847
340020,0,14409
340025,0,70647
340026,1,5568
340029,0,280571
340031,0,3651
340032,0,7867
340036,0,33314
340041,0,34812
340042,0,408
340043,0,1039
340045,0,4282
340047,0,463959
340048,0,10909
340050,0,18918
340053,1,4049
340055,0,2499
340055,1,24
340058,0,51658
340059,0,4644
340059,1,441
340061,0,18238
340061,1,7683
340066,1,60576
340068,0,261857
340069,0,16186
340070,1,47822
340071,0,4172
340076,1,523446
340079,0,2315
340083,0,9812
340083,1,311
340084,0,375
340084,1,376
340085,0,6949
340088,0,17591
340089,0,16460
340091,0,10353
340093,1,9
340094,0,6746
340095,0,11035
340096,0,108898
340098,0,3777889
350004,1,3473
350005,0,8290
350006,0,182
350008,0,10085
350011,0,3826
350012,0,339
350012,1,15324
350014,0,57842
350014,1,680
350015,0,8216
350017,0,29485
350018,0,180900
350019,0,205689
350020,0,2717
350021,0,8590
350025,1,17576
350030,0,156179
350032,1,28222
350033,0,183
350034,0,6725
350036,0,2290
350037,0,81
350039,0,2533
350041,0,3124
350043,0,1892
350045,0,318
350046,0,6473
350047,0,56665
350048,1,31539
350051,0,272237
350055,0,5609
350055,1,90
350058,0,10180
350060,0,71566
350063,0,99223
350064,0,682
350067,0,221305
350068,0,78967
350069,0,116118
350070,0,82590
350071,0,1258
350072,0,7018
350073,0,49284
350076,0,1097
350076,1,3690
350078,0,93526
350079,0,5076
350080,0,153659
350081,0,284
350081,1,279
350082,1,11080
350085,0,3519
350085,1,92989
350087,0,2962
350088,0,144148
350089,0,13792
350091,0,132326
350091,1,1207
350093,0,605793
350094,0,54452
350095,0,1593991
350099,0,7162
350099,1,207
350100,0,2654
350104,0,1060
350105,1,37355
350106,0,1096
350106,1,1676
350110,0,245279
350111,0,10713
350117,0,16432
350118,0,3621
350120,0,15547
350123,1,186435
350128,0,1453
350129,1,2403
350131,0,4042
350131,1,219
350132,0,40804
350133,0,3610
350134,0,564
350140,0,3127
350200,0,1037
360002,0,13674
360005,0,372
360006,1,13435
360007,1,4143
360008,0,979
360008,1,22
360009,1,70891
360010,0,107695
360011,0,22962
360012,0,2595
360013,0,9274
360014,1,68358
360018,0,5079
360021,0,746
360022,0,30967
360025,0,50609
360029,1,10939
360030,1,6032943
360032,0,102083
360033,0,99
360038,0,6902
360043,0,12283
360043,1,132
360044,0,2032
360048,0,4042
360048,1,972
360049,0,68674
360052,1,22584
360055,1,62544
360056,0,21292
360061,0,13994
360064,0,1027
360064,1,4376
360065,1,62753
360068,0,11051
360068,1,11811
360069,0,2493
360071,0,625
360073,0,1414
360075,0,4945
360077,0,3523
360078,0,640
360080,0,507
360085,0,130604
360086,0,840
360086,1,19
360087,1,59675
360089,0,69736
360090,0,715
360092,0,52
360093,0,8065
360093,1,0
360094,0,36277
360094,1,2597
360097,0,9
360100,0,2813
360101,1,9721
360103,0,19715
360104,0,5565
360104,1,0
360105,0,684054
360105,1,25064
360106,0,20185
360109,0,5970
360109,1,9573
360111,1,703
360113,0,754
360113,1,544
360114,0,9991
360115,0,3200
360116,0,2495
360118,0,3367
360119,0,71
360122,0,4863
360123,0,183
360124,0,4833
360125,0,144746
360125,1,2183
360128,0,8929
360128,1,0
360132,0,9201
360134,0,85650
360134,1,4409
370001,0,177
370003,0,13414
370003,1,120
370004,0,10
370005,0,502
370007,0,1711
370008,0,5037
370009,0,111745
370011,0,1535
370012,0,89
370015,0,0
370016,0,8154
370017,0,10295
370017,1,88
370019,0,96413
370020,0,163646
370022,0,257
370023,0,163
370026,0,28807
370027,0,2251
370028,0,7330
370028,1,42730
370029,0,1054
370032,1,28765
370034,0,3188
370034,1,31
370035,0,7
370037,0,7002
370037,1,3549
370038,0,2233
370038,1,48
370039,0,1521
370044,0,72
370048,0,7269
370050,1,10559
370062,0,181033
370063,0,19342
370066,0,356
370067,0,1758
370068,0,16827
370068,1,1215
370069,1,803
370071,0,180
370073,0,1793
370074,1,35424
370075,0,6625
370079,0,1591509
370081,0,567021
370082,0,22979
370088,0,566099
370088,1,37647
370089,0,39672
370090,1,5577
370099,0,3857
370102,0,948
370106,0,3932
370108,1,9028
370110,0,4202
370110,1,1049
370115,0,12479
370115,1,55
370121,0,3431
370125,0,69713
370127,1,18571
370128,1,2444
370129,1,1184
370130,0,1774
370130,1,223
370132,0,927
370138,0,1781
370139,0,11287
370141,0,12566
370141,1,1524
370142,0,21713
370145,0,218
370146,0,7
370150,0,12386
370151,0,3462
370151,1,4824
370155,0,304
370156,0,6070
370157,0,3426
370158,0,3483
370158,1,487
370160,0,6855
370161,0,5676
370162,0,2251
370162,1,3440
370163,0,16263
380002,0,142
380003,0,1472
380012,0,89
380013,1,6054
380014,0,618
380015,0,230
380016,1,16873
380020,0,17522
380028,0,3152
380030,0,5
380031,0,28188
380034,1,1486
380038,0,639
380039,0,4887
380040,0,5088
380040,1,2508
380042,0,1236
380045,1,2865
380047,0,108141
380048,0,164
380049,0,14
380051,0,124915
380052,0,0
380053,0,277
380054,0,14683
380055,0,2085
380059,1,813
380061,0,1026
380062,0,397
380062,1,380
380063,0,28892
380064,0,326763
380065,0,1281
380066,0,12235
380069,0,697
380070,1,224
380071,0,152
380072,0,1072
380073,0,135
380075,0,762
380077,0,1684
380078,0,601
380079,0,933
380080,1,1195
380081,0,2101
380083,0,64728
380086,0,131
380087,0,270
380089,1,7813
380090,0,8040
380091,0,15483
380093,1,22332
380095,0,1377520
380097,0,304
380098,0,160060
380099,0,23589
380099,1,4702
380100,0,14310
380104,0,21
380104,1,42
380107,0,80393
380109,0,17996
380110,0,1336
380111,0,25801
380112,1,49612
380113,0,5234
380117,0,9338
380117,1,566
380118,0,13857
380118,1,562
380119,0,373
380120,0,2164
380121,0,320
380124,0,171805
380129,0,404
380132,0,11385
380138,0,67297
380139,0,9
380146,0,15631
380148,0,14757
380149,0,4350
380150,0,25973
380151,1,391711
380153,0,2662
380155,0,89569
380157,0,687550
380158,0,950720
380159,0,1792
380161,0,423
380162,0,510
380163,0,72
380164,0,1976
380166,0,169510
380167,0,36859
