HocoNum,HighSpeed,population,state
131415,0,5295,IA
131447,0,6910,IA
131457,0,9689,IA
131458,0,11683,IA
131461,0,9812,IA
131463,0,33973,IA
131463,1,7563,IA
131472,0,9294,IA
131494,0,22752,IA
131507,0,42649,IA
131510,0,1170,IA
131612,0,13023,IA
131613,0,29692,IA
140048,0,1734545,IA
140076,0,2012,IA
140106,0,4411,IA
150272,0,148,IA
160115,0,15,IA
160127,0,77781,IA
160127,1,2964,IA
160129,0,1529,IA
160160,0,76337,IA
160160,1,22802,IA
170014,0,2608,IA
170050,0,5124,IA
170062,0,4375,IA
190080,0,3525,IA
190085,0,2553,IA
190101,0,16894,IA
190103,0,449,IA
190108,1,1392,IA
190150,0,90348,IA
190180,0,2503,IA
190223,0,1847,IA
190244,0,1304,IA
210069,0,169,IA
210080,0,495,IA
240056,1,435737,IA
240081,0,1667,IA
240086,0,4,IA
240089,0,973,IA
240089,1,18,IA
240103,0,686,IA
260050,0,44815,IA
270084,0,5307,IA
280005,0,15618,IA
290050,0,7827,IA
300074,0,639,IA
300074,1,27,IA
300083,0,41239,IA
300101,0,111400,IA
300107,0,93533,IA
300131,0,28333,IA
300164,0,97,IA
300186,0,29059,IA
310023,0,637,IA
310023,1,11130,IA
320031,0,57,IA
330045,0,1650,IA
340004,0,511,IA
350025,1,9876,IA
350054,0,64,IA
130077,0,1913290,KS
130077,1,191504,KS
130084,0,1191,KS
130114,0,169,KS
130127,0,693,KS
130144,0,17977,KS
130183,1,58870,KS
130228,0,229982,KS
130228,1,0,KS
130235,1,601801,KS
130314,1,10075,KS
130317,1,127019,KS
130335,0,72435,KS
130335,1,119148,KS
130360,1,1063858,KS
130364,0,24483,KS
130364,1,18641,KS
130370,0,30889,KS
130370,1,0,KS
130429,0,53025,KS
130460,0,2408,KS
130471,0,19355,KS
130551,0,5575,KS
130555,0,1134,KS
130565,0,3692,KS
130569,0,79,KS
130581,0,1202,KS
130594,0,41635,KS
130616,0,6669,KS
130663,0,28,KS
130684,0,402968,KS
130711,0,815,KS
130771,0,2237,KS
130804,1,30793,KS
130833,0,49260,KS
130860,0,7582,KS
130886,0,15999,KS
131030,1,5685,KS
131043,0,371,KS
131044,0,33730,KS
131048,0,1885118,KS
131087,0,43038,KS
131141,0,117698,KS
131141,1,61408,KS
131145,0,12550,KS
131145,1,6819,KS
131218,0,6853,KS
131218,1,4661,KS
131223,0,29,KS
131230,0,17802,KS
131303,0,246,KS
131310,0,706068,KS
131359,0,3482,KS
131362,0,9728,KS
131366,0,16347,KS
131395,0,142318,KS
131395,1,0,KS
131413,0,6,KS
131448,0,24,KS
131448,1,17842,KS
131453,0,136,KS
131480,1,129180,KS
131900,0,16846,KS
140048,0,245751,KS
140092,0,6213,KS
140092,1,17084,KS
140105,0,23720,KS
150120,0,16891,KS
150120,1,1504,KS
150206,0,18973,KS
150206,1,33224,KS
150250,0,301,KS
160127,0,48039,KS
160157,0,13413,KS
190083,0,2192,KS
190192,0,151,KS
190236,0,510868,KS
190248,0,44458,KS
190274,0,5569,KS
190407,0,57661,KS
190410,0,2294,KS
190410,1,6074,KS
190448,0,234778,KS
230006,1,9479,KS
230018,0,8430,KS
240041,1,534522,KS
240099,0,94296,KS
250080,0,21,KS
280054,0,193,KS
280074,1,21975,KS
290004,0,595,KS
290058,0,417065,KS
300077,0,30007,KS
300164,0,89,KS
300192,0,2127,KS
310040,0,350,KS
320121,0,8787,KS
330045,0,1567,KS
330067,1,0,KS
340025,0,15982,KS
340056,0,777911,KS
340056,1,0,KS
340088,0,5,KS
350071,0,27583,KS
360128,0,44,KS
130068,1,40697,KY
130071,1,22845,KY
130077,0,1779693,KY
130077,1,141098,KY
130094,0,12918,KY
130124,0,9,KY
130127,0,70480,KY
130146,0,733215,KY
130150,0,60062,KY
130150,1,88004,KY
130235,0,854116,KY
130235,1,1853835,KY
130254,0,149477,KY
130254,1,238789,KY
130258,0,104,KY
130317,1,231183,KY
130370,0,92282,KY
130423,0,36830,KY
130445,0,51201,KY
130446,0,13548,KY
130507,0,44364,KY
130647,0,84,KY
130655,0,80059,KY
130668,0,10956,KY
130754,0,11871,KY
130754,1,8383,KY
130764,1,9364,KY
130804,1,150592,KY
130865,1,36796,KY
130929,0,5233,KY
130929,1,15092,KY
